run_id,case_id,llm_name,procedure_count,matched_count,match_rate,total_cost_negotiated,total_cost_min,total_cost_max,unmatched_procedures
80545ea0-8758-4bae-9d10-27e39cfad296,courtliste-10697341-university-of-mississippi-medical-center-v-k,openrouter/anthropic/claude-sonnet-4,2,2,1.0,75.8,75.8,97.86,
8063c77c-acc3-4899-b8ce-57dc0dfe3af2,nzlii-nzmpdt-2000-124-html,openrouter/anthropic/claude-sonnet-4,0,0,0.0,,,,
80697e58-3dc8-4c3f-9b90-710fffb36a4f,courtliste-10355246-king-spencer-v-rentokil-north-america-incorp,openrouter/qwen/qwen-2.5-72b-instruct,1,1,1.0,121.1,121.1,156.33,
806b5bcc-5451-43bb-bb25-e8c3b476fa52,courtliste-10771541-delos-santos-v-kaisman,openrouter/google/gemini-3-pro-preview,1,1,1.0,19.96,19.96,25.77,
806c0461-f826-4df8-8e90-1cf2d51d3fa1,courtlistener-9329199,openai/gpt-4o,1,1,1.0,94.58,94.58,122.1,
807ed399-a574-4fcd-83d9-967f47dac66a,courtlistener-10579537,openrouter/mistralai/mistral-large,2,2,1.0,31.74,31.74,40.98,
807f8c82-94db-4bf5-9bae-df2c36e5bd18,courtliste-10669416-autieri-v-rosen,openrouter/meta-llama/llama-4-maverick,1,1,1.0,1793.21,1793.21,2314.98,
808b0b46-2ce7-436e-8587-8d052e51e6ce,bailii-qb-2021-165-html,openai/gpt-5.2,13,13,1.0,4161.37,4161.37,5372.2,
808f2b4b-c194-4b4d-88fe-a79624fd71ae,bailii-qb-2022-488-html,openrouter/deepseek/deepseek-r1,4,4,1.0,3242.32,3242.32,4185.7300000000005,
8095f321-028b-4b65-8547-dbcbb0e0ed8e,courtlistener-10611659,openrouter/meta-llama/llama-4-scout,0,0,0.0,,,,
809b4158-098c-4c3a-a74d-8f98a1c21a1d,courtlistener-10595541,openrouter/meta-llama/llama-4-scout,2,2,1.0,152.42000000000002,152.42000000000002,196.78,
80a6f673-6f6d-48ba-95c5-9927ee665b77,courtliste-10765062-texas-tech-university-health-science-center-,openrouter/meta-llama/llama-4-maverick,0,0,0.0,,,,
80b44f46-7d69-4899-a766-cf0fab774573,courtlistener-10292720,openai/gpt-5.2,7,7,1.0,12278.369999999999,12278.369999999999,15850.94,
80c5326c-4c68-49a9-937b-06d6526d56c5,courtliste-7329731-trisvan-v-heyman,openrouter/meta-llama/llama-4-maverick,0,0,0.0,,,,
80d839ff-43b8-4595-aa1b-c3197fd6f37f,courtlistener-10581035,openrouter/qwen/qwen3-30b-a3b,4,4,1.0,2074.29,2074.29,2677.85,
80d86534-0706-49c1-86ef-1680c18b7ea7,courtlistener-5287759,openrouter/mistralai/mistral-large,5,5,1.0,447.75,447.75,578.03,
80d89360-17f5-40e5-bdb7-bf1da14fa6b4,bailii-qb-2021-3378-html,openrouter/mistralai/mistral-large,0,0,0.0,,,,
80dff8c5-b68a-4904-9aac-54ba04aeecfe,bailii-qb-2019-1508-html,openrouter/mistralai/mistral-large,3,3,1.0,850.6,850.6,1098.1100000000001,
80e0db75-cb9b-4d22-986d-2ae6e720e6ac,courtliste-10771791-barbero-v-csx-transp,openrouter/meta-llama/llama-4-scout,1,1,1.0,48.22,48.22,62.24,
80e645a8-bbac-42e4-aba1-a4e6fe04afeb,courtlistener-8440730,openrouter/qwen/qwen3-30b-a3b,0,0,0.0,,,,
80fb055e-cd10-4621-ba11-afd1c350d072,bailii-qb-2019-980-html,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,587.6600000000001,587.6600000000001,758.6600000000001,
8105a343-9dee-4af2-8c03-eeec9955b4ea,courtlistener-10586750,openrouter/qwen/qwen3-30b-a3b,1,1,1.0,94.58,94.58,122.1,
81075e4d-a44a-4e79-9cff-c5d41add5aba,courtliste-10310567-buzeska-v-crystal-run-healthcare-physicians-,openrouter/meta-llama/llama-4-scout,5,5,1.0,453.87,453.87,585.9200000000001,
810ac826-30fd-489c-bd25-7b38d4ccaa17,nzlii-nzacc-2018-82-html,openrouter/meta-llama/llama-4-maverick,1,1,1.0,82.96,82.96,107.1,
813c8f84-c597-4574-bf4b-98d5a5324f3e,courtlistener-10579707,gold/x-ai/grok-4.1-fast,9,8,0.8888888888888888,8217.15,8217.15,10608.04,ESR
816151ec-da8b-489e-acbf-fcf00cca8b63,courtlistener-4871470,openrouter/qwen/qwen3-30b-a3b,2,2,1.0,91.19999999999999,91.19999999999999,117.75,
81619599-ea0c-4abd-88bb-f7bd90e2de50,courtliste-10767429-quiroz-v-hernandez,openrouter/qwen/qwen3-30b-a3b,6,6,1.0,15688.029999999999,15688.029999999999,20252.72,
8167f550-edd2-46cb-bb55-67a0c74a1fcc,courtliste-9501046-jones-v-durrani,openrouter/qwen/qwen-2.5-72b-instruct,3,3,1.0,886.68,886.68,1144.6699999999998,
817d4eee-6a9a-409a-b94f-61a3d62acfe4,courtlistener-10771709,openai/gpt-5.2,10,10,1.0,5128.82,5128.82,6621.15,
81899262-7135-47da-9642-91127cb6e04a,bailii-qb-2021-425-html,openrouter/meta-llama/llama-4-scout,1,1,1.0,8.24,8.24,10.65,
8197f42b-b465-4c6b-b34f-2d02aa33ef15,courtlistener-2475532,openrouter/x-ai/grok-4.1-fast,4,4,1.0,2338.1,2338.1,3018.39,
81a0e0ad-08cb-4a4b-a764-d7dd01e71929,courtliste-10627968-leslie-smith-as-personal-representative-of-t,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,691.05,691.05,892.14,
81c6e8c8-5529-41ff-ae3d-01ad1198f659,courtlistener-7441217,openrouter/meta-llama/llama-4-maverick,2,2,1.0,349.58000000000004,349.58000000000004,451.28999999999996,
81dbbb14-4768-4886-83b9-958193564acd,courtlistener-9401047,openrouter/mistralai/mistral-large,1,1,1.0,19.59,19.59,25.29,
81e9d1f0-6805-4a82-bc08-c420a476bc87,bailii-EWHC-KB-2025-2445,openrouter/qwen/qwen-2.5-72b-instruct,0,0,0.0,,,,
81f48e01-fe0b-4e8b-94f0-2f13e00a59f1,nzlii-nzhpdt-2006-54-html,openrouter/qwen/qwen3-30b-a3b,2,2,1.0,5022.18,5022.18,6483.469999999999,
82085e05-b649-4d63-a74b-c1e1a5ba2158,courtlistener-9430548,openrouter/mistralai/mistral-large,2,2,1.0,73.72,73.72,95.17,
822966ac-bbb9-4b4e-a57d-a9041eaf0dd7,courtliste-10771791-barbero-v-csx-transp,openrouter/qwen/qwen-2.5-72b-instruct,1,1,1.0,48.22,48.22,62.24,
8231891a-7d27-4755-ab35-03c3c9aa7450,bailii-qb-2019-283-html,openrouter/anthropic/claude-sonnet-4,9,9,1.0,1366.72,1366.72,1764.43,
823cd2ee-692b-4cc4-8450-70285935d23b,courtlistener-10347801,openrouter/mistralai/mistral-large,2,2,1.0,363.79999999999995,363.79999999999995,469.65000000000003,
82643313-2b27-4d8b-a32d-09a8ba1956ec,bailii-qb-2021-165-html,openrouter/google/gemini-3-pro-preview,4,4,1.0,875.46,875.46,1130.2,
826cac14-0e54-4245-87d0-846cdc365ea4,courtlistener-10672357,openrouter/qwen/qwen-2.5-72b-instruct,1,1,1.0,19.59,19.59,25.29,
828cfcf8-e5c2-44ee-bea3-f88f4856b449,courtlistener-9401047,openrouter/x-ai/grok-4.1-fast,2,2,1.0,48.09,48.09,62.08,
8291f62d-a8ad-4cc4-bea5-6983a370a8bc,bailii-qb-2022-197-html,openai/gpt-4o-mini,0,0,0.0,,,,
8293f804-e39d-4132-840e-6335e1b441b8,courtliste-4832982-texas-children-hospital-v-aviv-barr-and-ela-b,openai/gpt-5.2,0,0,0.0,,,,
829a7c41-8f78-43d2-a57e-efb66c68ad5b,bailii-qb-2022-1171-html,openrouter/google/gemini-2.0-flash-001,0,0,0.0,,,,
82a7e161-ad0f-40f7-ac0a-3c19ed1673e3,bailii-qb-2020-3903-html,openrouter/google/gemini-3-pro-preview,4,4,1.0,274.77,274.77,354.71,
82abfb58-c3f5-4b3c-ba46-4a413aa8661a,nzlii-nzhpdt-2020-1105-html,openai/gpt-4o-mini,0,0,0.0,,,,
82b5f572-0912-4888-88e4-39f77e2a2a7e,bailii-qb-2020-3029-html,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,601.86,601.86,776.97,
82c0c472-f730-4648-8755-4d7b06b40bc5,courtlistener-10070741,openrouter/qwen/qwen3-30b-a3b,2,2,1.0,91.19999999999999,91.19999999999999,117.75,
82c3c69b-3d08-45dc-979a-19ac3cdf3612,courtlistener-9400409,openai/gpt-5.2,14,14,1.0,1474.77,1474.77,1903.84,
82cb1a72-4c09-49cf-adf9-a29bc80737b2,courtlistener-1365717,openai/gpt-4o-mini,0,0,0.0,,,,
82d16dfc-8d0d-4f23-a17a-38a0f6da28a3,courtlistener-5061637,openai/gpt-4o,2,2,1.0,400.06,400.06,516.46,
82d9f1cd-efa3-4ad2-b586-2017b3591241,bailii-qb-2020-3903-html,openrouter/qwen/qwen-2.5-72b-instruct,0,0,0.0,,,,
82ebb9f5-4207-4259-ab63-6295b740a52e,courtlistener-9467633,gold/x-ai/grok-4.1-fast,9,9,1.0,569.69,569.69,735.47,
82ece29c-586a-4a4a-a26c-3940a3405a38,courtlistener-10766809,openai/gpt-4o-mini,3,3,1.0,191.01999999999998,191.01999999999998,246.57999999999998,
82edd026-4d42-41d9-83f3-dc3c8eb6819b,courtlistener-4620607,openrouter/qwen/qwen3-30b-a3b,5,5,1.0,249.34,249.34,321.87,
830b27e8-e027-4197-8ac8-5e7fb04afa27,bailii-qb-2022-1668-html,openrouter/meta-llama/llama-4-scout,3,3,1.0,33.88,33.88,43.74,
830ff625-49ad-46f9-8dd7-ada09a36c2b2,bailii-qb-2021-2293-html,openrouter/anthropic/claude-3.5-haiku,2,2,1.0,1052.32,1052.32,1358.51,
8310bd12-0f74-44e7-b801-5cae04825ea5,courtlistener-3112814,openai/gpt-4o,3,3,1.0,3405.04,3405.04,4395.76,
832ee2b9-a07c-430d-bce3-95d620a32cdd,bailii-qb-2022-637-html,openrouter/x-ai/grok-4.1-fast,5,5,1.0,427.62,427.62,552.03,
8336856e-9ffb-43ce-a07a-50a00520d02a,bailii-qb-2021-180-html,openai/gpt-5.2,7,7,1.0,529.43,529.43,683.45,
833ea5a4-dea9-4bae-ad3a-4eb6ec4b7d73,courtlistener-7441217,openrouter/meta-llama/llama-4-scout,1,1,1.0,323.17,323.17,417.2,
834441ce-d2fd-4209-9ee6-2b708363cb60,courtlistener-10715950,gold/x-ai/grok-4.1-fast,10,6,0.6,1610.58,1452.84,1715.0,articulated study models with centric relation bite registration|fabrication of custom night guard|occlusal equilibration|full-coverage restorations
834d985b-4790-4326-9ebc-be9e7cd6e903,courtlistener-9357978,openrouter/anthropic/claude-sonnet-4,0,0,0.0,,,,
835dbab8-2867-46d4-93e7-87814ec1e60b,courtlistener-9376743,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,277.42,277.42,358.13,
837641fc-23ac-4199-a636-0c6b88a88c0b,courtliste-4882554-huichun-feng-v-accord-physicians-pllc,openai/gpt-4o,3,3,1.0,1373.33,1373.33,1772.91,
838164a8-53bb-416e-af37-65db9d701cf4,nzlii-nzhpdt-2020-1079-html,openrouter/x-ai/grok-4.1-fast,0,0,0.0,,,,
8399f110-5286-4e80-b9c1-073afde43760,nzlii-nzhpdt-2024-1402-html,openai/gpt-4o,0,0,0.0,,,,
839f4cc6-6a66-4e9e-aee0-b668b6353704,courtliste-10765062-texas-tech-university-health-science-center-,openrouter/meta-llama/llama-4-scout,0,0,0.0,,,,
83a5c8f1-b0bd-43fe-94e9-0e127e151bb2,bailii-qb-2020-1415-html,openrouter/meta-llama/llama-4-scout,5,5,1.0,1251.47,1251.47,1615.6200000000001,
83a882c8-eb6a-4a98-aff8-fbeeeced0d09,nzlii-nzhpdt-2007-114-html,openrouter/anthropic/claude-sonnet-4,2,2,1.0,4219.8,4219.8,5447.62,
83ad4a24-b63b-4066-a040-040edbe467d2,bailii-qb-2019-936-html,openrouter/x-ai/grok-4.1-fast,8,8,1.0,1952.44,1952.44,2520.54,
83d21a6e-639f-4d88-a668-54a552ffd675,courtliste-10133957-johnson-v-keiper,openrouter/x-ai/grok-4.1-fast,4,4,1.0,720.93,720.93,930.6899999999999,
8408be12-8c2a-46c7-89cf-c68cdf612bcf,bailii-qb-2021-1515-html,openrouter/google/gemini-3-pro-preview,3,3,1.0,1088.27,1088.27,1404.92,
840a30fb-5150-410b-b3eb-3a8c26e6d250,courtlistener-9998272,openrouter/qwen/qwen-2.5-72b-instruct,5,5,1.0,456.39,456.39,589.1899999999999,
842934c9-ee30-47d0-8c02-680f95604bb4,courtlistener-4895984,openrouter/anthropic/claude-3.5-haiku,3,3,1.0,355.45,355.45,458.87,
84427a3b-6373-434f-9c70-cc38f448cc89,bailii-qb-2020-2914-html,openrouter/mistralai/mistral-large,4,4,1.0,627.04,627.04,809.5,
84709380-82e2-4a2b-a284-26b175c63417,courtlistener-4724738,openrouter/deepseek/deepseek-r1,2,1,0.5,13.77,13.77,17.77,upper GI series
84816e6c-dcf4-4aff-91f1-d9e797ec4715,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,openrouter/qwen/qwen-2.5-72b-instruct,1,1,1.0,58.36,58.36,75.34,
848840af-5f3a-4886-a4be-663d428d8aa8,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,openrouter/deepseek/deepseek-r1,5,5,1.0,2747.0600000000004,2747.0600000000004,3546.36,
848df23e-3f80-49b6-8aaf-c33788f1f5ee,bailii-uksc-2015-11-html,openrouter/meta-llama/llama-4-maverick,5,5,1.0,1634.67,1634.67,2110.32,
84b16543-6ed3-473f-8e4c-2e91ec890db5,courtlistener-10274768,openrouter/x-ai/grok-4.1-fast,12,12,1.0,4958.099999999999,4958.099999999999,6400.77,
84b52a6a-fc05-4ac1-b9ee-940eb6bc53cb,bailii-qb-2020-2555-html,openrouter/google/gemini-2.0-flash-001,1,1,1.0,327.82,327.82,423.2,
84b66b24-8292-434b-a60e-0404ef52ff45,courtlistener-9426545,openrouter/qwen/qwen-2.5-72b-instruct,5,5,1.0,559.55,559.55,722.34,
84ba748a-b42b-4085-b97c-f2ea61a1b104,courtlistener-10713510,openrouter/x-ai/grok-4.1-fast,13,13,1.0,4145.94,4145.94,5352.3,
84e044b6-12e5-4a8a-a2f9-d0e269ad0f81,courtliste-10771791-barbero-v-csx-transp,openai/gpt-5.2,1,1,1.0,48.22,48.22,62.24,
84e88be0-31bb-4835-ae14-4f8c843b584f,courtlistener-4796887,openrouter/meta-llama/llama-4-scout,2,2,1.0,363.79999999999995,363.79999999999995,469.65000000000003,
84f67059-983b-4814-9e1d-6299a3ca2b2f,courtlistener-10579707,openrouter/anthropic/claude-sonnet-4,3,3,1.0,264.44,264.44,341.38,
851a10b3-6964-41fe-85fc-b685d6769d25,courtlistener-10729045,openrouter/x-ai/grok-4.1-fast,7,7,1.0,798.96,798.96,1031.46,
851c4b1e-52a7-4faf-a1a8-14786da60b3c,bailii-qb-2020-3453-html,openrouter/deepseek/deepseek-r1,9,8,0.8888888888888888,997.29,997.29,1287.48,QuantiFERON-TB Gold
85294545-01a3-43f7-81fc-bedf2cace50c,nzlii-nzhpdt-2018-958-html,openrouter/google/gemini-3-pro-preview,0,0,0.0,,,,
8536b463-83fe-4afa-a643-7a7883993c33,bailii-qb-2021-243-html,openrouter/meta-llama/llama-4-scout,3,3,1.0,480.2,480.2,619.92,
855162df-093b-4b8f-9f11-3ff78bb40bcb,courtliste-10312571-mallet-v-nys-dept-of-corrections,openrouter/mistralai/mistral-large,6,6,1.0,2914.91,2914.91,3763.07,
8552fcd9-61a4-4500-a53c-991278bbc920,bailii-qb-2022-854-html,openrouter/anthropic/claude-sonnet-4,6,5,0.8333333333333334,4470.679999999999,4470.679999999999,5771.49,ESR
8559288e-9964-4b4d-835e-551e59001159,bailii-qb-2022-1668-html,openrouter/deepseek/deepseek-r1,4,4,1.0,1781.44,1781.44,2299.78,
855a968d-9c96-48e8-90a8-c7edea1ab55b,courtlistener-10581569,openai/gpt-4o,2,2,1.0,1042.32,1042.32,1345.6,
856238b1-e69f-4ebe-9f99-c26437d736a5,courtlistener-10658112,openrouter/meta-llama/llama-4-maverick,5,5,1.0,1868.73,1868.73,2412.45,
856796a2-aed7-4da2-abff-d003d27589b2,courtliste-10611133-quinnell-reddick-v-the-state-of-louisiana-db,openrouter/mistralai/mistral-large,3,3,1.0,609.6899999999999,609.6899999999999,787.09,
856fbd8d-f087-4b8b-bd01-63b755e322c1,bailii-ewhc-2017-2990,openrouter/anthropic/claude-3.5-haiku,1,1,1.0,39.92,39.92,51.54,
85770ff1-5467-4ac7-bcd2-b0d57c1a4ad8,bailii-qb-2019-106-html,openrouter/google/gemini-3-pro-preview,0,0,0.0,,,,
858283a2-d398-4dfe-8392-2e58fc99d46a,bailii-EWHC-QB-2022-1171,openai/gpt-5.2,16,14,0.875,1429.22,1429.22,1845.07,LFTs|TSH
8599efae-0121-44fc-999b-6bd8b217c9dc,bailii-qb-2021-611-html,openrouter/qwen/qwen3-30b-a3b,2,2,1.0,660.46,660.46,852.62,
859ceec6-2ec7-408c-bc08-435492b067c8,nzlii-nzmpdt-2003-247-html,openrouter/meta-llama/llama-4-maverick,7,7,1.0,1358.99,1358.99,1754.42,
85ab9c1c-34c0-4e95-86d6-c97a0ebc728e,bailii-EWHC-QB-2022-1171,openrouter/x-ai/grok-4.1-fast,6,6,1.0,3859.7400000000002,3859.7400000000002,4982.8,
85add163-8e3e-4754-9463-958864c32d9a,courtlistener-10672357,openrouter/qwen/qwen3-30b-a3b,1,1,1.0,19.59,19.59,25.29,
85b1a163-d6d6-44d7-a2b9-cc1ff028943f,courtlistener-9455750,openrouter/deepseek/deepseek-r1,3,3,1.0,1521.78,1521.78,1964.5400000000002,
85b6421d-4713-4754-b022-86a1e27ca3a5,nzlii-nzacc-2018-82-html,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,1528.73,1528.73,1973.5500000000002,
85cf44bc-980d-4325-9375-650ce951e8b7,bailii-qb-2021-3378-html,openrouter/meta-llama/llama-4-scout,4,4,1.0,1026.11,1026.11,1324.67,
85f8a6a0-6e6a-4373-8e76-d958809dce56,bailii-2016-ewhc-407-qb,openrouter/anthropic/claude-3.5-haiku,3,3,1.0,796.3199999999999,796.3199999999999,1028.03,
85fcd8cf-6ec0-4593-943d-be7dd86ab2b7,nzlii-nzhpdt-2006-54-html,openai/gpt-5.2,8,7,0.875,1012.18,1012.18,1306.69,culture and sensitivity
860719be-5c1b-4eb1-b9c3-b1ec6e94cc1b,bailii-qb-2021-425-html,openrouter/anthropic/claude-sonnet-4,7,7,1.0,1816.51,1816.51,2345.05,
8615533c-03b6-46b3-a416-dd04f38f7f9f,bailii-qb-2020-3029-html,openai/gpt-4o-mini,3,3,1.0,395.76,395.76,510.9,
86270e90-67d0-4167-a759-4c666b28e352,courtlistener-10070741,openrouter/mistralai/mistral-large,3,3,1.0,156.72,156.72,202.32999999999998,
8628db55-4047-4b0d-96dc-aaaf46df6af7,bailii-qb-2019-106-html,openrouter/anthropic/claude-sonnet-4,0,0,0.0,,,,
86718a5e-d560-4ef4-bbac-6521e0606b66,courtlistener-10754844,openrouter/qwen/qwen3-30b-a3b,4,4,1.0,338.5,338.5,437.02,
867f8c0f-394c-410c-9c9a-d1bb05493416,courtlistener-10729126,openrouter/qwen/qwen3-30b-a3b,2,2,1.0,132.07999999999998,132.07999999999998,170.51,
8688b0d2-dc64-496f-901b-e0910b90c902,courtlistener-10021107,openrouter/x-ai/grok-4.1-fast,4,4,1.0,5160.7699999999995,5160.7699999999995,6662.389999999999,
8693705b-3efd-41c9-9196-2ed5342bef51,bailii-qb-2022-1668-html,openrouter/deepseek/deepseek-r1,4,4,1.0,59.79,59.79,77.2,
86e0d1f5-5ab0-4fb8-afa6-bf11f4fa561d,courtliste-10750826-virginia-dodson-stephens-v-metropolitan-gove,openrouter/meta-llama/llama-4-scout,4,4,1.0,622.19,622.19,803.22,
86e2d6ec-dd0e-496e-81a7-a74133dbcc58,bailii-qb-2022-854-html,openrouter/qwen/qwen-2.5-72b-instruct,5,5,1.0,382.52,382.52,493.82000000000005,
86ef3bc5-715f-46c3-9239-350799700fa6,courtlistener-10352078,openrouter/meta-llama/llama-4-scout,4,4,1.0,418.71999999999997,418.71999999999997,540.55,
86fed1b5-f7fe-471d-9665-9753fbcda9c7,courtliste-10312571-mallet-v-nys-dept-of-corrections,openrouter/anthropic/claude-3.5-haiku,6,6,1.0,5531.84,5531.84,7141.45,
8724bf92-d070-4cfc-bd68-9bd5f0c11a71,courtliste-10740284-kelley-v-horton,openrouter/meta-llama/llama-4-scout,6,6,1.0,366.19,366.19,472.74,
8728cde5-8de1-44bb-83dc-0ab9e76d40ee,courtlistener-4724738,openrouter/meta-llama/llama-4-maverick,4,3,0.75,623.32,623.32,804.6800000000001,upper GI series
872aee1f-c309-46a9-b914-3efd2d532f03,courtlistener-4870456,openrouter/meta-llama/llama-4-maverick,2,2,1.0,481.26,481.26,621.28,
872dee55-4787-4c8e-90ee-8b9be965789b,courtliste-10771671-diamond-v-st-anthony-community-hosp,openrouter/anthropic/claude-sonnet-4,3,3,1.0,3638.46,3638.46,4697.13,
87314ed0-8900-4523-b2a7-9aa0168ce6fb,courtlistener-10629376,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,419.57,419.57,541.63,
8735e7ee-4c37-4d73-b2aa-ccdc248a9e47,bailii-qb-2020-416-html,openrouter/anthropic/claude-sonnet-4,4,4,1.0,122.25999999999999,122.25999999999999,157.85,
8747654a-dbeb-4d16-b70e-86a961cc891e,courtliste-10686346-doris-gray-v-james-strong-anpac-louisiana-in,openrouter/meta-llama/llama-4-scout,0,0,0.0,,,,
875a39dd-cf4c-4f0d-abad-f36bc3b3c087,courtlistener-10741548,openrouter/anthropic/claude-sonnet-4,3,3,1.0,115.83,115.83,149.54000000000002,
875e20f3-2176-486f-9b07-a66d14111ca7,courtlistener-10586750,openrouter/google/gemini-3-pro-preview,0,0,0.0,,,,
876974fd-7b16-446b-bd85-4b0aca588adf,courtlistener-10315060,openrouter/qwen/qwen3-30b-a3b,3,3,1.0,440.25,440.25,568.35,
8796b0d1-65e8-4070-9822-52a169923bea,courtliste-10773784-jacqueline-adams-v-finis-fields,openrouter/x-ai/grok-4.1-fast,4,4,1.0,752.9200000000001,752.9200000000001,971.98,
87aa8c28-3ba8-4e8e-9036-a43013948618,courtlistener-9401047,openrouter/anthropic/claude-sonnet-4,0,0,0.0,,,,
87b20fa9-5755-4977-bc08-5e2e15de1379,courtliste-10771791-barbero-v-csx-transp,openai/gpt-4o,1,1,1.0,48.22,48.22,62.24,
87b55766-8301-4e10-add9-a3f465e450e2,courtlistener-10554133,openrouter/google/gemini-3-pro-preview,8,8,1.0,2435.5,2435.5,3144.17,
87e9b835-a07c-44ef-8411-ae91bf5dd796,courtlistener-10267041,openai/gpt-4o-mini,0,0,0.0,,,,
87f8fe15-70bf-4cd1-bd69-dcd2a8140487,courtlistener-10680560,openai/gpt-4o,3,3,1.0,273.31,273.31,352.82,
87fa3af1-4e24-452f-a032-20b224071451,bailii-qb-2020-91-html,openrouter/anthropic/claude-sonnet-4,4,3,0.75,1813.77,1813.77,2341.5299999999997,IV access
880b1613-2c59-4bd9-a06d-3efe2b071c58,courtliste-10042532-francisco-v-affiliated-urologists,openai/gpt-4o-mini,0,0,0.0,,,,
881221db-536e-4fb7-8ff4-f3ff8d61eb6e,courtlistener-6622432,openrouter/qwen/qwen3-30b-a3b,3,3,1.0,449.76,449.76,580.61,
8813687e-8abb-489c-a250-5f2debd26113,courtlistener-4466151,openrouter/qwen/qwen-2.5-72b-instruct,0,0,0.0,,,,
88168643-30df-4bc9-9f62-ab7eb41eec0c,courtlistener-10352078,openrouter/qwen/qwen3-30b-a3b,4,4,1.0,787.72,787.72,1016.91,
884d266e-45da-4444-9572-4021875e5f8b,bailii-qb-2020-416-html,openrouter/qwen/qwen-2.5-72b-instruct,2,2,1.0,1624.68,1624.68,2097.4,
88685376-6c63-4348-9574-b66113f5a0ca,courtlistener-10025931,openrouter/x-ai/grok-4.1-fast,6,6,1.0,477.98,477.98,617.04,
886c06ae-fb62-41c4-a4c8-23f34a9791ea,courtlistener-3162718,openai/gpt-5.2,4,4,1.0,907.11,907.11,1171.05,
887aec7c-ab94-406c-80a0-fa8625db7391,bailii-qb-2020-1351-html,openrouter/x-ai/grok-4.1-fast,10,9,0.9,5342.05,5342.05,6896.38,ESR
887e5587-4f39-4712-8a82-9732a2d9f66a,courtlistener-10353070,openrouter/meta-llama/llama-4-scout,4,4,1.0,965.6999999999999,965.6999999999999,1246.7,
8890e617-333d-4f8b-b711-f846774814c1,courtlistener-10581035,openrouter/qwen/qwen-2.5-72b-instruct,7,7,1.0,703.6899999999999,703.6899999999999,908.47,
889b9bf5-d33e-4476-a746-55a19bc88c64,bailii-qb-2021-2293-html,openrouter/anthropic/claude-sonnet-4,7,7,1.0,1149.96,1149.96,1484.6,
88b2c2de-5ed1-4f06-bfb7-0aef4429d13d,bailii-qb-2021-1515-html,openai/gpt-5.2,14,14,1.0,4978.24,4978.24,6426.7300000000005,
88b52406-c62f-482d-983f-4cc2ce9fbefb,courtlistener-10374388,openrouter/qwen/qwen-2.5-72b-instruct,3,3,1.0,203.06,203.06,262.15000000000003,
88d0c30f-76e3-4b7d-9e8a-48e185873fec,courtliste-10697341-university-of-mississippi-medical-center-v-k,openrouter/mistralai/mistral-large,0,0,0.0,,,,
88d13d2f-aad0-4552-9797-93dcb2acc7db,courtliste-10697341-university-of-mississippi-medical-center-v-k,openrouter/google/gemini-2.0-flash-001,0,0,0.0,,,,
88dcab30-f230-4684-84f4-033167278c64,courtlistener-4911758,openai/gpt-4o-mini,3,3,1.0,449.76,449.76,580.61,
88e6162e-3f83-4bd9-ba72-47bc5e82d3c3,courtlistener-10754257,openai/gpt-4o,4,4,1.0,1299.58,1299.58,1677.73,
88f44fe1-a0ca-48bc-846a-b59fa070fab9,courtlistener-9426545,openrouter/deepseek/deepseek-r1,6,6,1.0,1278.55,1278.55,1650.5700000000002,
8903c788-e82b-472b-be3d-a659e3124357,bailii-qb-2019-1508-html,openrouter/google/gemini-2.0-flash-001,6,6,1.0,954.57,954.57,1232.33,
8906e4dc-4923-4bf2-8d87-81a1a3711fe0,courtlistener-10596673,openrouter/x-ai/grok-4.1-fast,7,7,1.0,1460.91,1460.91,1886.01,
894d0d70-5322-42fa-881d-fbd38ebfd5df,courtlistener-10651488,openrouter/x-ai/grok-4.1-fast,9,9,1.0,861.91,861.91,1112.68,
8970b4e2-f5b2-4f43-8e86-c20c73c0df47,bailii-qb-2019-520-html,openrouter/google/gemini-3-pro-preview,2,2,1.0,3564.7400000000002,3564.7400000000002,4601.96,
897bfb65-2434-488c-91f5-b1beff3cf163,courtlistener-10642648,openrouter/qwen/qwen3-30b-a3b,4,4,1.0,344.26,344.26,444.44,
89a8d664-c4fd-4e16-a54b-437d40fddf76,courtlistener-10025931,openrouter/qwen/qwen-2.5-72b-instruct,2,1,0.5,82.96,82.96,107.1,follow-up consultation with Dr. Heron
89b5619f-431e-4708-86ab-050fa447051f,bailii-qb-2021-611-html,openrouter/google/gemini-2.0-flash-001,1,1,1.0,327.82,327.82,423.2,
89b808cc-6914-48ea-9c6b-743a544fff04,nzlii-nzhpdt-2024-1402-html,openrouter/meta-llama/llama-4-maverick,1,1,1.0,73.72,73.72,95.17,
89ca8b2e-b4b0-4b11-8ef2-cfc745733d7b,courtlistener-9430548,openrouter/google/gemini-3-pro-preview,2,2,1.0,1371.46,1371.46,1770.51,
